file,opt,cgates_average,cgates_stdev,depth_average,depth_stdev,amounts
benchmark_files__rand_104.qasm,10001,407.1111111111111,8.736188393934793,445.1111111111111,42.644380753817295,9
benchmark_files__rand_104.qasm,10010,415.1111111111111,10.7645967509181,468.1111111111111,15.996141510060372,9
benchmark_files__rand_104.qasm,10011,401.6666666666667,7.702813338860896,465.1111111111111,38.132646976470156,9
benchmark_files__rand_104.qasm,10100,412.1111111111111,6.0266896099202745,452.0,41.689327171351664,9
benchmark_files__rand_104.qasm,10101,403.8888888888889,7.563721077830004,438.44444444444446,34.003630888189676,9
benchmark_files__rand_104.qasm,10110,413.55555555555554,7.304657739508267,434.55555555555554,41.93675426192031,9
benchmark_files__rand_104.qasm,10111,401.6666666666667,8.806563209081938,443.3333333333333,33.152844691083615,9
benchmark_files__rand_104.qasm,11000,412.0,3.8873012632302,451.3333333333333,14.399074044303452,9
benchmark_files__rand_104.qasm,11001,409.44444444444446,9.639169064131698,412.44444444444446,52.20709000618192,9
benchmark_files__rand_104.qasm,11010,413.8888888888889,9.643010646109836,447.0,17.93816539609828,9
benchmark_files__rand_104.qasm,11011,405.3333333333333,8.069145624606803,423.77777777777777,32.444063924709205,9
benchmark_files__rand_104.qasm,11100,410.8888888888889,7.124986463058399,443.55555555555554,13.342589379802734,9
benchmark_files__rand_104.qasm,11101,400.3333333333333,9.637888196533973,441.1111111111111,10.640012995443655,9
benchmark_files__rand_104.qasm,11110,411.55555555555554,7.558822822975533,448.44444444444446,40.22467764144325,9
benchmark_files__rand_104.qasm,11111,401.0,8.806563209081938,423.44444444444446,33.72473906038945,9
benchmark_files__rand_105.qasm,00001,132.0,4.666666666666667,130.66666666666666,13.92838827718412,9
benchmark_files__rand_105.qasm,00010,149.66666666666666,5.312459150169742,145.0,20.75786330258702,9
benchmark_files__rand_105.qasm,00011,130.0,3.39934634239519,123.66666666666667,4.666666666666667,9
benchmark_files__rand_105.qasm,00100,146.22222222222223,6.032831982443656,133.88888888888889,13.96379799055356,9
benchmark_files__rand_105.qasm,00101,125.0,4.496912521077347,114.55555555555556,5.377134947805716,9
benchmark_files__rand_105.qasm,00110,144.11111111111111,4.280302285390716,125.88888888888889,5.445578113263488,9
benchmark_files__rand_105.qasm,00111,125.22222222222223,2.8588178511708016,112.0,5.456901847914967,9
benchmark_files__rand_105.qasm,01000,148.0,4.242640687119285,121.77777777777777,1.314684396244359,9
benchmark_files__rand_105.qasm,01001,127.22222222222223,3.644715437079272,106.22222222222223,0.41573970964154905,9
benchmark_files__rand_105.qasm,01010,150.0,3.7416573867739413,127.77777777777777,10.130018951147983,9
benchmark_files__rand_105.qasm,01011,128.55555555555554,5.659036256998597,109.55555555555556,5.92754607482184,9
benchmark_files__rand_105.qasm,01100,144.88888888888889,5.1303983913845315,131.66666666666666,19.652537297311568,9
benchmark_files__rand_105.qasm,01101,123.33333333333333,4.396968652757639,113.11111111111111,13.27022100162988,9
benchmark_files__rand_105.qasm,01110,142.66666666666666,3.3993463423951895,123.66666666666667,5.033222956847166,9
benchmark_files__rand_105.qasm,01111,125.0,3.8297084310253524,112.44444444444444,14.291497947389802,9
benchmark_files__rand_105.qasm,10000,128.33333333333334,6.200358412579424,146.66666666666666,12.649110640673516,9
benchmark_files__rand_105.qasm,10001,115.11111111111111,7.534283781406527,141.77777777777777,12.950999770740806,9
benchmark_files__rand_105.qasm,10010,127.44444444444444,4.57313680605704,145.11111111111111,5.043024763515652,9
benchmark_files__rand_105.qasm,10011,109.0,4.0276819911981905,135.0,10.044346115546242,9
benchmark_files__rand_105.qasm,10100,125.33333333333333,4.760952285695234,135.88888888888889,6.1181777324160915,9
benchmark_files__rand_105.qasm,10101,107.44444444444444,4.449996532111285,122.88888888888889,2.6010444246043614,9
benchmark_files__rand_105.qasm,10110,130.0,3.858612300930075,143.77777777777777,16.79138521039734,9
benchmark_files__rand_105.qasm,10111,110.22222222222223,8.270130695968176,128.88888888888889,13.527292941345939,9
benchmark_files__rand_105.qasm,11000,125.55555555555556,3.402976184691901,132.66666666666666,4.853406592853679,9
benchmark_files__rand_105.qasm,11001,112.11111111111111,5.645931562627778,130.44444444444446,12.365823071955766,9
benchmark_files__rand_105.qasm,11010,127.0,4.546060565661952,133.55555555555554,4.374448818895451,9
benchmark_files__rand_105.qasm,11011,109.66666666666667,3.711842908553348,128.11111111111111,17.628540271354446,9
benchmark_files__rand_105.qasm,11100,127.44444444444444,4.991350543381379,138.88888888888889,14.548344269629252,9
benchmark_files__rand_105.qasm,11101,106.44444444444444,3.8618104882183926,123.77777777777777,13.782257336298382,9
benchmark_files__rand_105.qasm,11110,125.66666666666667,4.546060565661953,137.88888888888889,15.147016167068422,9
benchmark_files__rand_105.qasm,11111,112.11111111111111,7.837863150465954,134.33333333333334,21.2184406171194,9
benchmark_files__rand_106.qasm,00001,200.66666666666666,5.517648452415616,177.55555555555554,27.916984520025764,9
benchmark_files__rand_106.qasm,00010,213.66666666666666,2.748737083745107,182.66666666666666,17.549928774784245,9
benchmark_files__rand_106.qasm,00011,196.22222222222223,6.214280646270916,160.44444444444446,16.139056224032096,9
